CHROM	POS	PLAF
Pf3D7_14_v3	2675600	0
Pf3D7_14_v3	2675604	0
Pf3D7_14_v3	2675622	0
Pf3D7_14_v3	2675623	0
Pf3D7_14_v3	2675637	0
Pf3D7_14_v3	2675643	0
Pf3D7_14_v3	2675648	0
Pf3D7_14_v3	2675657	0
Pf3D7_14_v3	2675658	0
Pf3D7_14_v3	2675663	0
Pf3D7_14_v3	2675675	0
Pf3D7_14_v3	2675681	0
Pf3D7_14_v3	2675708	0
Pf3D7_14_v3	2675717	0
Pf3D7_14_v3	2675756	0
Pf3D7_14_v3	2675776	0
Pf3D7_14_v3	2675789	0
Pf3D7_14_v3	2675794	0
Pf3D7_14_v3	2675815	0
Pf3D7_14_v3	2675821	0
Pf3D7_14_v3	2675832	0
Pf3D7_14_v3	2675852	0
Pf3D7_14_v3	2675857	0
Pf3D7_14_v3	2675861	0
Pf3D7_14_v3	2675863	0
Pf3D7_14_v3	2675865	0
Pf3D7_14_v3	2675872	0
Pf3D7_14_v3	2675933	0
Pf3D7_14_v3	2675957	0
Pf3D7_14_v3	2675965	0
Pf3D7_14_v3	2675971	0
Pf3D7_14_v3	2675976	0
Pf3D7_14_v3	2675978	0
Pf3D7_14_v3	2675990	0
Pf3D7_14_v3	2676009	0
Pf3D7_14_v3	2676011	0
Pf3D7_14_v3	2676029	0
Pf3D7_14_v3	2676066	0
Pf3D7_14_v3	2676073	0
Pf3D7_14_v3	2676085	0
Pf3D7_14_v3	2676102	0
Pf3D7_14_v3	2676135	0
Pf3D7_14_v3	2676193	0
Pf3D7_14_v3	2676194	0
Pf3D7_14_v3	2676202	0
Pf3D7_14_v3	2676232	0
Pf3D7_14_v3	2676271	0
Pf3D7_14_v3	2676278	0
Pf3D7_14_v3	2676298	0
Pf3D7_14_v3	2676307	0
Pf3D7_14_v3	2676332	0
Pf3D7_14_v3	2676343	0
Pf3D7_14_v3	2676350	0
Pf3D7_14_v3	2676361	0
Pf3D7_14_v3	2676387	0
Pf3D7_14_v3	2676389	0
Pf3D7_14_v3	2676416	0
Pf3D7_14_v3	2676423	0
Pf3D7_14_v3	2676425	0
Pf3D7_14_v3	2676448	0
Pf3D7_14_v3	2676478	0
Pf3D7_14_v3	2676517	0
Pf3D7_14_v3	2676532	0
Pf3D7_14_v3	2676540	0
Pf3D7_14_v3	2676548	0
Pf3D7_14_v3	2676551	0
Pf3D7_14_v3	2676556	0
Pf3D7_14_v3	2676559	0
Pf3D7_14_v3	2676573	0
Pf3D7_14_v3	2676575	0
Pf3D7_14_v3	2676577	0
Pf3D7_14_v3	2676586	0
Pf3D7_14_v3	2676611	0
Pf3D7_14_v3	2676620	0
Pf3D7_14_v3	2676631	0
Pf3D7_14_v3	2676646	0
Pf3D7_14_v3	2676694	0
Pf3D7_14_v3	2676698	0
Pf3D7_14_v3	2676709	0
Pf3D7_14_v3	2676736	0
Pf3D7_14_v3	2676743	0
Pf3D7_14_v3	2676749	0
Pf3D7_14_v3	2676752	0
Pf3D7_14_v3	2676765	0
Pf3D7_14_v3	2676791	0
Pf3D7_14_v3	2676802	0
Pf3D7_14_v3	2676830	0
Pf3D7_14_v3	2676862	0
Pf3D7_14_v3	2676909	0
Pf3D7_14_v3	2676911	0
Pf3D7_14_v3	2676912	0
Pf3D7_14_v3	2676932	0
Pf3D7_14_v3	2676961	0
Pf3D7_14_v3	2677005	0
Pf3D7_14_v3	2677016	0
Pf3D7_14_v3	2677075	0
Pf3D7_14_v3	2677081	0
Pf3D7_14_v3	2677150	0
Pf3D7_14_v3	2677162	0
Pf3D7_14_v3	2677191	0
Pf3D7_14_v3	2677207	0
Pf3D7_14_v3	2677222	0
Pf3D7_14_v3	2677255	0
Pf3D7_14_v3	2677298	0
Pf3D7_14_v3	2677354	0
Pf3D7_14_v3	2677364	0
Pf3D7_14_v3	2677366	0
Pf3D7_14_v3	2677396	0
Pf3D7_14_v3	2677405	0
Pf3D7_14_v3	2677441	0
Pf3D7_14_v3	2677455	0
Pf3D7_14_v3	2677477	0
Pf3D7_14_v3	2677486	0
Pf3D7_14_v3	2677501	0
Pf3D7_14_v3	2677539	0
Pf3D7_14_v3	2677550	0
Pf3D7_14_v3	2677616	0
Pf3D7_14_v3	2677666	0
Pf3D7_14_v3	2677693	0
Pf3D7_14_v3	2677715	0
Pf3D7_14_v3	2677723	0
Pf3D7_14_v3	2677726	0
Pf3D7_14_v3	2677735	0
Pf3D7_14_v3	2677744	0
Pf3D7_14_v3	2677746	0
Pf3D7_14_v3	2677748	0
Pf3D7_14_v3	2677754	0
Pf3D7_14_v3	2677787	0
Pf3D7_14_v3	2677792	0
Pf3D7_14_v3	2677796	0
Pf3D7_14_v3	2677798	0
Pf3D7_14_v3	2677809	0
Pf3D7_14_v3	2677810	0
Pf3D7_14_v3	2677840	0
Pf3D7_14_v3	2677847	0.00512919771605511
Pf3D7_14_v3	2677886	0
Pf3D7_14_v3	2677922	0
Pf3D7_14_v3	2677931	0
Pf3D7_14_v3	2677948	0
Pf3D7_14_v3	2677953	0
Pf3D7_14_v3	2677957	0
Pf3D7_14_v3	2677971	0
Pf3D7_14_v3	2677973	0
Pf3D7_14_v3	2677993	0
Pf3D7_14_v3	2677995	0
Pf3D7_14_v3	2678006	0
Pf3D7_14_v3	2678012	0
Pf3D7_14_v3	2678053	0
Pf3D7_14_v3	2678087	0
Pf3D7_14_v3	2678090	0
Pf3D7_14_v3	2678092	0
Pf3D7_14_v3	2678107	0
Pf3D7_14_v3	2678111	0
Pf3D7_14_v3	2678128	0
Pf3D7_14_v3	2678129	0
Pf3D7_14_v3	2678169	0
Pf3D7_14_v3	2678178	0
Pf3D7_14_v3	2678189	0
Pf3D7_14_v3	2678192	0
Pf3D7_14_v3	2678198	0.231528223955932
Pf3D7_14_v3	2678207	0
Pf3D7_14_v3	2678223	0
Pf3D7_14_v3	2678252	0
Pf3D7_14_v3	2678259	0
Pf3D7_14_v3	2678266	0
Pf3D7_14_v3	2678274	0
Pf3D7_14_v3	2678275	0
Pf3D7_14_v3	2678276	0
Pf3D7_14_v3	2678284	0
Pf3D7_14_v3	2678292	0
Pf3D7_14_v3	2678293	0
Pf3D7_14_v3	2678303	0
Pf3D7_14_v3	2678307	0
Pf3D7_14_v3	2678315	0
Pf3D7_14_v3	2678319	0
Pf3D7_14_v3	2678328	0
Pf3D7_14_v3	2678335	0.0413563399176555
Pf3D7_14_v3	2678336	0
Pf3D7_14_v3	2678338	0
Pf3D7_14_v3	2678341	0
Pf3D7_14_v3	2678361	0
Pf3D7_14_v3	2678407	0
Pf3D7_14_v3	2678437	0
Pf3D7_14_v3	2678440	0
Pf3D7_14_v3	2678455	0
Pf3D7_14_v3	2678476	0
Pf3D7_14_v3	2678492	0.306589112867405
Pf3D7_14_v3	2678497	0
Pf3D7_14_v3	2678533	0
Pf3D7_14_v3	2678558	0
Pf3D7_14_v3	2678578	0
Pf3D7_14_v3	2678611	0
Pf3D7_14_v3	2678618	0
Pf3D7_14_v3	2678623	0
Pf3D7_14_v3	2678639	0
Pf3D7_14_v3	2678641	0
Pf3D7_14_v3	2678645	0
Pf3D7_14_v3	2678672	0
Pf3D7_14_v3	2678698	0
Pf3D7_14_v3	2678710	0
Pf3D7_14_v3	2678713	0
Pf3D7_14_v3	2678746	0
Pf3D7_14_v3	2678776	0
Pf3D7_14_v3	2678792	0
Pf3D7_14_v3	2678816	0
Pf3D7_14_v3	2678827	0
Pf3D7_14_v3	2678842	0
Pf3D7_14_v3	2678848	0
Pf3D7_14_v3	2678859	0
Pf3D7_14_v3	2678861	0
Pf3D7_14_v3	2678862	0
Pf3D7_14_v3	2678911	0
Pf3D7_14_v3	2678926	0
Pf3D7_14_v3	2678939	0
Pf3D7_14_v3	2678943	0
Pf3D7_14_v3	2678947	0
Pf3D7_14_v3	2678950	0
Pf3D7_14_v3	2678970	0
Pf3D7_14_v3	2678975	0
Pf3D7_14_v3	2678987	0
Pf3D7_14_v3	2678989	0
Pf3D7_14_v3	2679004	0
Pf3D7_14_v3	2679017	0
Pf3D7_14_v3	2679025	0
Pf3D7_14_v3	2679054	0
Pf3D7_14_v3	2679058	0
Pf3D7_14_v3	2679067	0
Pf3D7_14_v3	2679076	0
Pf3D7_14_v3	2679077	0
Pf3D7_14_v3	2679085	0
Pf3D7_14_v3	2679088	0
Pf3D7_14_v3	2679091	0
Pf3D7_14_v3	2679108	0
Pf3D7_14_v3	2679114	0
Pf3D7_14_v3	2679124	0
Pf3D7_14_v3	2679133	0
Pf3D7_14_v3	2679156	0
Pf3D7_14_v3	2679157	0
Pf3D7_14_v3	2679161	0
Pf3D7_14_v3	2679164	0
Pf3D7_14_v3	2679167	0
Pf3D7_14_v3	2679178	0
Pf3D7_14_v3	2679185	0
Pf3D7_14_v3	2679206	0
Pf3D7_14_v3	2679213	0
Pf3D7_14_v3	2679247	0
Pf3D7_14_v3	2679248	0
Pf3D7_14_v3	2679257	0
Pf3D7_14_v3	2679258	0.9800406641816
Pf3D7_14_v3	2679277	0
Pf3D7_14_v3	2679281	0
Pf3D7_14_v3	2679285	0
Pf3D7_14_v3	2679288	0
Pf3D7_14_v3	2679291	0
Pf3D7_14_v3	2679293	0
Pf3D7_14_v3	2679294	0
Pf3D7_14_v3	2679297	0
Pf3D7_14_v3	2679302	0
Pf3D7_14_v3	2679309	0
Pf3D7_14_v3	2679313	0
Pf3D7_14_v3	2679322	0
Pf3D7_14_v3	2679329	0
Pf3D7_14_v3	2679345	0
Pf3D7_14_v3	2679349	0
Pf3D7_14_v3	2679353	0
Pf3D7_14_v3	2679385	0
Pf3D7_14_v3	2679445	0
Pf3D7_14_v3	2679451	0
Pf3D7_14_v3	2679467	0
Pf3D7_14_v3	2679469	0
Pf3D7_14_v3	2679522	0
Pf3D7_14_v3	2679564	0
Pf3D7_14_v3	2679565	0
Pf3D7_14_v3	2679574	0
Pf3D7_14_v3	2679593	0
Pf3D7_14_v3	2679594	0
Pf3D7_14_v3	2679617	0
Pf3D7_14_v3	2679632	0
Pf3D7_14_v3	2679634	0
Pf3D7_14_v3	2679638	0
Pf3D7_14_v3	2679641	0
Pf3D7_14_v3	2679648	0
Pf3D7_14_v3	2679671	0
Pf3D7_14_v3	2679672	0
Pf3D7_14_v3	2679679	0.0424132634978127
Pf3D7_14_v3	2679711	0
Pf3D7_14_v3	2679722	0
Pf3D7_14_v3	2679729	0
Pf3D7_14_v3	2679738	0
Pf3D7_14_v3	2679745	0.0114623408559072
Pf3D7_14_v3	2679748	0
Pf3D7_14_v3	2679749	0
Pf3D7_14_v3	2679765	0
Pf3D7_14_v3	2679777	0
Pf3D7_14_v3	2679795	0.802222709658521
Pf3D7_14_v3	2679799	0
Pf3D7_14_v3	2679805	0
Pf3D7_14_v3	2679808	0
Pf3D7_14_v3	2679810	0
Pf3D7_14_v3	2679813	0
Pf3D7_14_v3	2679814	0
Pf3D7_14_v3	2679817	0
Pf3D7_14_v3	2679818	0
Pf3D7_14_v3	2679823	0
Pf3D7_14_v3	2679825	0
Pf3D7_14_v3	2679831	0
Pf3D7_14_v3	2679847	0
Pf3D7_14_v3	2679848	0
Pf3D7_14_v3	2679884	0
Pf3D7_14_v3	2679931	0
Pf3D7_14_v3	2679953	0
Pf3D7_14_v3	2679957	0
Pf3D7_14_v3	2679962	0
Pf3D7_14_v3	2679966	0
Pf3D7_14_v3	2679970	0
Pf3D7_14_v3	2679974	0
Pf3D7_14_v3	2679975	0
Pf3D7_14_v3	2679981	0
Pf3D7_14_v3	2679987	0
Pf3D7_14_v3	2680026	0
Pf3D7_14_v3	2680040	0
Pf3D7_14_v3	2680072	0
Pf3D7_14_v3	2680084	0
Pf3D7_14_v3	2680089	0
Pf3D7_14_v3	2680117	0
Pf3D7_14_v3	2680126	0
Pf3D7_14_v3	2680127	0
Pf3D7_14_v3	2680132	0
Pf3D7_14_v3	2680147	0
Pf3D7_14_v3	2680148	0
Pf3D7_14_v3	2680150	0
Pf3D7_14_v3	2680165	0
Pf3D7_14_v3	2680227	0
Pf3D7_14_v3	2680242	0
Pf3D7_14_v3	2680298	0
Pf3D7_14_v3	2680313	0
Pf3D7_14_v3	2680317	0
Pf3D7_14_v3	2680339	0
Pf3D7_14_v3	2680351	0
Pf3D7_14_v3	2680356	0
Pf3D7_14_v3	2680360	0
Pf3D7_14_v3	2680390	0
Pf3D7_14_v3	2680399	0
Pf3D7_14_v3	2680411	0
Pf3D7_14_v3	2680412	0
Pf3D7_14_v3	2680444	0
Pf3D7_14_v3	2680446	0
Pf3D7_14_v3	2680454	0
Pf3D7_14_v3	2680489	0
Pf3D7_14_v3	2680493	0
Pf3D7_14_v3	2680495	0
Pf3D7_14_v3	2680523	0
Pf3D7_14_v3	2680534	0
Pf3D7_14_v3	2680540	0
Pf3D7_14_v3	2680543	0
Pf3D7_14_v3	2680598	0
Pf3D7_14_v3	2680601	0
Pf3D7_14_v3	2680619	0
Pf3D7_14_v3	2680655	0
Pf3D7_14_v3	2680656	0.00340946242585571
Pf3D7_14_v3	2680659	0
Pf3D7_14_v3	2680678	0.0668870219896219
Pf3D7_14_v3	2680682	0
Pf3D7_14_v3	2680688	0
Pf3D7_14_v3	2680689	0
Pf3D7_14_v3	2680692	0
Pf3D7_14_v3	2680695	0
Pf3D7_14_v3	2680697	0
Pf3D7_14_v3	2680706	0
Pf3D7_14_v3	2680710	0.0276487095735369
Pf3D7_14_v3	2680715	0
Pf3D7_14_v3	2680718	0
Pf3D7_14_v3	2680730	0
Pf3D7_14_v3	2680744	0
Pf3D7_14_v3	2680746	0
Pf3D7_14_v3	2680754	0
Pf3D7_14_v3	2680765	0
Pf3D7_14_v3	2680767	0
Pf3D7_14_v3	2680779	0
Pf3D7_14_v3	2680787	0
Pf3D7_14_v3	2680788	0
Pf3D7_14_v3	2680791	0
Pf3D7_14_v3	2680799	0
Pf3D7_14_v3	2680802	0
Pf3D7_14_v3	2680813	0
Pf3D7_14_v3	2680824	0
Pf3D7_14_v3	2680825	0
Pf3D7_14_v3	2680831	0
Pf3D7_14_v3	2680850	0
Pf3D7_14_v3	2680866	0
Pf3D7_14_v3	2680878	0
Pf3D7_14_v3	2680886	0.0281561802360004
Pf3D7_14_v3	2680897	0
Pf3D7_14_v3	2680906	0
Pf3D7_14_v3	2680933	0
Pf3D7_14_v3	2680934	0
Pf3D7_14_v3	2680945	0
Pf3D7_14_v3	2680965	0
Pf3D7_14_v3	2680976	0
Pf3D7_14_v3	2680981	0
Pf3D7_14_v3	2680994	0
Pf3D7_14_v3	2681002	0
Pf3D7_14_v3	2681008	0
Pf3D7_14_v3	2681014	0
Pf3D7_14_v3	2681025	0
Pf3D7_14_v3	2681032	0
Pf3D7_14_v3	2681039	0.00455717179156672
Pf3D7_14_v3	2681055	0
Pf3D7_14_v3	2681069	0
Pf3D7_14_v3	2681079	0
Pf3D7_14_v3	2681089	0
Pf3D7_14_v3	2681092	0.999787173666253
Pf3D7_14_v3	2681161	0
Pf3D7_14_v3	2681168	0
Pf3D7_14_v3	2681188	0
Pf3D7_14_v3	2681229	0
Pf3D7_14_v3	2681249	0
Pf3D7_14_v3	2681275	0
Pf3D7_14_v3	2681297	0
Pf3D7_14_v3	2681324	0
Pf3D7_14_v3	2681326	0
Pf3D7_14_v3	2681336	0
Pf3D7_14_v3	2681353	0
Pf3D7_14_v3	2681383	0
Pf3D7_14_v3	2681385	0
Pf3D7_14_v3	2681386	0
Pf3D7_14_v3	2681405	0
Pf3D7_14_v3	2681409	0
Pf3D7_14_v3	2681417	0
Pf3D7_14_v3	2681425	0
Pf3D7_14_v3	2681428	0
Pf3D7_14_v3	2681463	0
Pf3D7_14_v3	2681472	0
Pf3D7_14_v3	2681476	0
Pf3D7_14_v3	2681485	0
Pf3D7_14_v3	2681487	0
Pf3D7_14_v3	2681493	0
Pf3D7_14_v3	2681519	0
Pf3D7_14_v3	2681520	0
Pf3D7_14_v3	2681521	0.000614802553795194
Pf3D7_14_v3	2681541	0
Pf3D7_14_v3	2681545	0
Pf3D7_14_v3	2681558	0
Pf3D7_14_v3	2681563	0
Pf3D7_14_v3	2681576	0
Pf3D7_14_v3	2681578	0
Pf3D7_14_v3	2681622	0
Pf3D7_14_v3	2681643	0
Pf3D7_14_v3	2681651	0
Pf3D7_14_v3	2681657	0
Pf3D7_14_v3	2681659	0
Pf3D7_14_v3	2681677	0
Pf3D7_14_v3	2681678	0
Pf3D7_14_v3	2681697	0
Pf3D7_14_v3	2681705	0
Pf3D7_14_v3	2681713	0
Pf3D7_14_v3	2681724	0
Pf3D7_14_v3	2681746	0.0215361158757375
Pf3D7_14_v3	2681750	0
Pf3D7_14_v3	2681752	0
Pf3D7_14_v3	2681759	0
Pf3D7_14_v3	2681782	0
Pf3D7_14_v3	2681800	0
Pf3D7_14_v3	2681843	0
Pf3D7_14_v3	2681864	0
Pf3D7_14_v3	2681875	0.0115295926210602
Pf3D7_14_v3	2681877	0
Pf3D7_14_v3	2681895	0
Pf3D7_14_v3	2681958	0
Pf3D7_14_v3	2681959	0
Pf3D7_14_v3	2681965	0
Pf3D7_14_v3	2681991	0
Pf3D7_14_v3	2682018	0
Pf3D7_14_v3	2682022	0
Pf3D7_14_v3	2682027	0
Pf3D7_14_v3	2682028	0
Pf3D7_14_v3	2682033	0
Pf3D7_14_v3	2682063	0
Pf3D7_14_v3	2682078	0
Pf3D7_14_v3	2682105	0
Pf3D7_14_v3	2682124	0
Pf3D7_14_v3	2682125	0
Pf3D7_14_v3	2682180	0
Pf3D7_14_v3	2682183	0
Pf3D7_14_v3	2682199	0
Pf3D7_14_v3	2682204	0
Pf3D7_14_v3	2682208	0
Pf3D7_14_v3	2682220	0
Pf3D7_14_v3	2682228	0
Pf3D7_14_v3	2682243	0
Pf3D7_14_v3	2682249	0
Pf3D7_14_v3	2682288	0
Pf3D7_14_v3	2682339	0
Pf3D7_14_v3	2682344	0
Pf3D7_14_v3	2682364	0
Pf3D7_14_v3	2682399	0
Pf3D7_14_v3	2682444	0
Pf3D7_14_v3	2682464	0
Pf3D7_14_v3	2682468	0
Pf3D7_14_v3	2682479	0
Pf3D7_14_v3	2682484	0
Pf3D7_14_v3	2682487	0
Pf3D7_14_v3	2682492	0
Pf3D7_14_v3	2682519	0
Pf3D7_14_v3	2682547	0
Pf3D7_14_v3	2682549	0
Pf3D7_14_v3	2682554	0
Pf3D7_14_v3	2682556	0
Pf3D7_14_v3	2682573	0
Pf3D7_14_v3	2682593	0
Pf3D7_14_v3	2682594	0
Pf3D7_14_v3	2682598	0
Pf3D7_14_v3	2682614	0
Pf3D7_14_v3	2682621	0
Pf3D7_14_v3	2682647	0
Pf3D7_14_v3	2682670	0
Pf3D7_14_v3	2682692	0
Pf3D7_14_v3	2682711	0.0213168781992833
Pf3D7_14_v3	2682726	0
Pf3D7_14_v3	2682732	0
Pf3D7_14_v3	2682745	0
Pf3D7_14_v3	2682750	0
Pf3D7_14_v3	2682764	0
Pf3D7_14_v3	2682852	0
Pf3D7_14_v3	2682855	0
Pf3D7_14_v3	2682859	0
Pf3D7_14_v3	2682880	0
Pf3D7_14_v3	2682881	0
Pf3D7_14_v3	2682888	0
Pf3D7_14_v3	2682901	0
Pf3D7_14_v3	2682904	0
Pf3D7_14_v3	2682907	0
Pf3D7_14_v3	2682941	0
Pf3D7_14_v3	2682957	0.000426378624218276
Pf3D7_14_v3	2682966	0
Pf3D7_14_v3	2683014	0
Pf3D7_14_v3	2683022	0
Pf3D7_14_v3	2683070	0
Pf3D7_14_v3	2683080	0
Pf3D7_14_v3	2683106	0
Pf3D7_14_v3	2683128	0
Pf3D7_14_v3	2683144	0
Pf3D7_14_v3	2683147	0
Pf3D7_14_v3	2683163	0
Pf3D7_14_v3	2683166	0
Pf3D7_14_v3	2683172	0
Pf3D7_14_v3	2683197	0
Pf3D7_14_v3	2683203	0
Pf3D7_14_v3	2683212	0
Pf3D7_14_v3	2683219	0
Pf3D7_14_v3	2683221	0
Pf3D7_14_v3	2683225	0
Pf3D7_14_v3	2683246	0
Pf3D7_14_v3	2683268	0
Pf3D7_14_v3	2683275	0
Pf3D7_14_v3	2683278	0
Pf3D7_14_v3	2683282	0.710271317829408
Pf3D7_14_v3	2683284	0
Pf3D7_14_v3	2683289	0
Pf3D7_14_v3	2683293	0.000158065280961024
Pf3D7_14_v3	2683296	0
Pf3D7_14_v3	2683353	0
Pf3D7_14_v3	2683357	0
Pf3D7_14_v3	2683364	0
Pf3D7_14_v3	2683382	0
Pf3D7_14_v3	2683386	0
Pf3D7_14_v3	2683389	0
Pf3D7_14_v3	2683459	0
Pf3D7_14_v3	2683517	0
Pf3D7_14_v3	2683519	0.00214132762312614
Pf3D7_14_v3	2683554	0
Pf3D7_14_v3	2683558	0
Pf3D7_14_v3	2683560	0
Pf3D7_14_v3	2683564	0
Pf3D7_14_v3	2683581	0
Pf3D7_14_v3	2683594	0
Pf3D7_14_v3	2683619	0
Pf3D7_14_v3	2683631	0
Pf3D7_14_v3	2683641	0.717879680269186
Pf3D7_14_v3	2683662	0
Pf3D7_14_v3	2683664	0
Pf3D7_14_v3	2683666	0
Pf3D7_14_v3	2683674	0
Pf3D7_14_v3	2683677	0
Pf3D7_14_v3	2683685	0
Pf3D7_14_v3	2683718	0
Pf3D7_14_v3	2683754	0
Pf3D7_14_v3	2683799	0
Pf3D7_14_v3	2683814	0
Pf3D7_14_v3	2683822	0
Pf3D7_14_v3	2683832	0
Pf3D7_14_v3	2683845	0.000344500904314844
Pf3D7_14_v3	2683849	0
Pf3D7_14_v3	2683854	0
Pf3D7_14_v3	2683857	0
Pf3D7_14_v3	2683940	0
Pf3D7_14_v3	2683941	0
Pf3D7_14_v3	2683949	0
Pf3D7_14_v3	2683952	0.999598554797203
Pf3D7_14_v3	2683960	0
Pf3D7_14_v3	2683961	0
Pf3D7_14_v3	2683965	0
Pf3D7_14_v3	2683986	0
Pf3D7_14_v3	2683997	0
Pf3D7_14_v3	2684015	0
Pf3D7_14_v3	2684016	0
Pf3D7_14_v3	2684036	0
Pf3D7_14_v3	2684047	0
Pf3D7_14_v3	2684048	0
Pf3D7_14_v3	2684093	0
Pf3D7_14_v3	2684108	0
Pf3D7_14_v3	2684115	0
Pf3D7_14_v3	2684134	0
Pf3D7_14_v3	2684167	0
Pf3D7_14_v3	2684196	0
Pf3D7_14_v3	2684205	0
Pf3D7_14_v3	2684223	0
Pf3D7_14_v3	2684224	0
Pf3D7_14_v3	2684234	0
Pf3D7_14_v3	2684247	0
Pf3D7_14_v3	2684251	0
Pf3D7_14_v3	2684263	0
Pf3D7_14_v3	2684302	0
Pf3D7_14_v3	2684309	0
Pf3D7_14_v3	2684367	0
Pf3D7_14_v3	2684370	0
Pf3D7_14_v3	2684376	0
Pf3D7_14_v3	2684386	0.000156604807767586
Pf3D7_14_v3	2684396	0
Pf3D7_14_v3	2684410	0
Pf3D7_14_v3	2684427	0
Pf3D7_14_v3	2684458	0
Pf3D7_14_v3	2684474	0
Pf3D7_14_v3	2684500	0
Pf3D7_14_v3	2684524	0
Pf3D7_14_v3	2684553	0
Pf3D7_14_v3	2684574	0
Pf3D7_14_v3	2684581	0
Pf3D7_14_v3	2684591	0
Pf3D7_14_v3	2684596	0
Pf3D7_14_v3	2684627	0
Pf3D7_14_v3	2684629	0
Pf3D7_14_v3	2684659	0
Pf3D7_14_v3	2684806	0
Pf3D7_14_v3	2684815	0
Pf3D7_14_v3	2684816	0
Pf3D7_14_v3	2684817	0
Pf3D7_14_v3	2684823	0.000696945057497886
Pf3D7_14_v3	2684826	0
Pf3D7_14_v3	2684835	0
Pf3D7_14_v3	2684987	0
Pf3D7_14_v3	2685087	0
Pf3D7_14_v3	2685112	0
Pf3D7_14_v3	2685132	0
Pf3D7_14_v3	2685207	0
Pf3D7_14_v3	2685210	0
Pf3D7_14_v3	2685213	0
Pf3D7_14_v3	2685222	0
Pf3D7_14_v3	2685249	0
Pf3D7_14_v3	2685276	0
Pf3D7_14_v3	2685294	0
Pf3D7_14_v3	2685458	0
Pf3D7_14_v3	2685480	0
Pf3D7_14_v3	2685483	0
Pf3D7_14_v3	2685486	0
Pf3D7_14_v3	2685492	0
Pf3D7_14_v3	2685510	0
Pf3D7_14_v3	2685555	0
Pf3D7_14_v3	2685560	0
Pf3D7_14_v3	2685575	0
Pf3D7_14_v3	2685605	0
Pf3D7_14_v3	2685624	0
Pf3D7_14_v3	2685632	0
Pf3D7_14_v3	2685683	0
Pf3D7_14_v3	2685700	0
Pf3D7_14_v3	2685752	0
Pf3D7_14_v3	2685755	0
Pf3D7_14_v3	2685756	0
Pf3D7_14_v3	2685758	0
Pf3D7_14_v3	2685773	0
Pf3D7_14_v3	2685779	0
Pf3D7_14_v3	2685805	0
Pf3D7_14_v3	2685811	0
Pf3D7_14_v3	2685831	0
Pf3D7_14_v3	2685835	0
Pf3D7_14_v3	2685841	0
Pf3D7_14_v3	2685849	0
Pf3D7_14_v3	2685865	0
Pf3D7_14_v3	2685868	0
Pf3D7_14_v3	2685880	0
Pf3D7_14_v3	2685889	0
Pf3D7_14_v3	2685900	0
Pf3D7_14_v3	2685901	0
Pf3D7_14_v3	2685903	0.70039020528187
Pf3D7_14_v3	2685914	0.00414763164222144
Pf3D7_14_v3	2685929	0
Pf3D7_14_v3	2685945	0
Pf3D7_14_v3	2685952	0
Pf3D7_14_v3	2685953	0
Pf3D7_14_v3	2685969	0
Pf3D7_14_v3	2685990	0
Pf3D7_14_v3	2685993	0
Pf3D7_14_v3	2685998	0
Pf3D7_14_v3	2686003	0
Pf3D7_14_v3	2686009	0
Pf3D7_14_v3	2686012	0
Pf3D7_14_v3	2686015	0
Pf3D7_14_v3	2686017	0
Pf3D7_14_v3	2686037	0
Pf3D7_14_v3	2686042	0
Pf3D7_14_v3	2686049	0
Pf3D7_14_v3	2686056	0
Pf3D7_14_v3	2686063	0
Pf3D7_14_v3	2686089	0.000117771758332345
Pf3D7_14_v3	2686091	0.000117737093071165
Pf3D7_14_v3	2686094	0
Pf3D7_14_v3	2686095	0
Pf3D7_14_v3	2686167	0
Pf3D7_14_v3	2686241	0
Pf3D7_14_v3	2686248	0
Pf3D7_14_v3	2686269	0
Pf3D7_14_v3	2686278	0
Pf3D7_14_v3	2686292	0.016269672479795
Pf3D7_14_v3	2686296	0
Pf3D7_14_v3	2686380	0
Pf3D7_14_v3	2686388	0
Pf3D7_14_v3	2686391	0
Pf3D7_14_v3	2686395	0
Pf3D7_14_v3	2686429	0
Pf3D7_14_v3	2686457	0
Pf3D7_14_v3	2686472	0
Pf3D7_14_v3	2686482	0
Pf3D7_14_v3	2686487	0
Pf3D7_14_v3	2686495	0
Pf3D7_14_v3	2686511	0
Pf3D7_14_v3	2686514	0
Pf3D7_14_v3	2686520	0
Pf3D7_14_v3	2686545	0
Pf3D7_14_v3	2686584	0
Pf3D7_14_v3	2686608	0
Pf3D7_14_v3	2686625	0
Pf3D7_14_v3	2686635	0
Pf3D7_14_v3	2686648	0
Pf3D7_14_v3	2686664	0
Pf3D7_14_v3	2686665	0
Pf3D7_14_v3	2686671	0
Pf3D7_14_v3	2686690	0
Pf3D7_14_v3	2686708	0
Pf3D7_14_v3	2686717	0.0126272912423619
Pf3D7_14_v3	2686723	0
Pf3D7_14_v3	2686727	0
Pf3D7_14_v3	2686728	0
Pf3D7_14_v3	2686735	0
Pf3D7_14_v3	2686751	0
Pf3D7_14_v3	2686755	0
Pf3D7_14_v3	2686802	0
Pf3D7_14_v3	2686834	0
Pf3D7_14_v3	2686837	0
Pf3D7_14_v3	2686884	0
Pf3D7_14_v3	2686890	0
Pf3D7_14_v3	2686899	0
Pf3D7_14_v3	2686911	0
Pf3D7_14_v3	2686915	0
Pf3D7_14_v3	2686920	0
